"Authors","Author full names","Author(s) ID","Title","Year","Link","Abstract","Author Keywords","Index Keywords"
"Bloch T.; Sacks R.","Bloch, Tanya (57110172100); Sacks, Rafael (7102941790)","57110172100; 7102941790","Clustering Information Types for Semantic Enrichment of Building Information Models to Support Automated Code Compliance Checking","2020","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094217773&doi=10.1061%2f%28ASCE%29CP.1943-5487.0000922&partnerID=40&md5=f018a35f76fa67492a2936504272349d","Missing, incomplete, implicit, and/or incorrect information are major obstacles to automated code compliance checking in the construction industry. All existing platforms for automated code checking require users to extensively preprocess their input models to supplement missing information before checking can begin. Semantic enrichment using artificial intelligence (AI) can automate much of this normalization process. Progress in the field of semantic enrichment, in turn, requires identification and specification of the information types that must be made explicit, and of the procedures appropriate for each type. After characterizing a broad set of clauses from five diverse building codes, a two-stage clustering process with the k-means algorithm was used to derive a hierarchical classification of semantic enrichment task types. The resulting classification defines 10 tasks that are typically needed for automated code compliance checking. Future research can build on the classification to formalize a knowledge base to inform selection of appropriate approaches for semantic enrichment tasks.  © 2020 American Society of Civil Engineers.","Automated code compliance checking; Building information modeling (BIM); Clustering; Semantic enrichment; Unsupervised learning","Artificial intelligence; Automation; Building codes; Construction industry; Hierarchical clustering; K-means clustering; Knowledge based systems; Semantics; Building Information Model - BIM; Clustering information; Hierarchical classification; Information types; Missing information; Normalization process; Semantic enrichment; Two-stage clustering; Compliance control"
"Christo A.A.; Utama M.B.P.; Camme Y.A.; Eridani D.; Mountaines P.E.","Christo, Agustinus Adven (59982270600); Utama, M. Bintang Prayoga (59981985800); Camme, Yosia Aser (59982416900); Eridani, Dania (56596784100); Mountaines, Patricia Evericho (59357255100)","59982270600; 59981985800; 59982416900; 56596784100; 59357255100","YOLO-Based Helmet Detection and Intelligent Parking System: A Case Study at Diponegoro University","2025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105010142669&doi=10.18280%2fijsse.150520&partnerID=40&md5=7690a68a97c683ff443b4b49d96d2584","Ensuring helmet compliance in motorcycle parking areas remains a challenge due to the ineffectiveness of the manual checking system. While substantial research has been undertaken on smart parking systems, their integration with driving safety compliance remains limited. This work presents a novel intelligent barrier gate control system that uses deep learning-based object detection to automate helmet compliance verification. The system uniquely combines several advanced technologies. An Arduino Uno operates the physical barrier gate, while a Raspberry Pi 5 processes real-time video input to detect helmet usage using a YOLO based deep learning model. Hailo-8L AI accelerator is utilized to enhance efficiency. A custom dataset of 3,146 labeled images (2,202 for training, 630 for samples, and 314 for testing) was used to train the model. Performance evaluation shows that the system achieves a mean Average Precision (mAP) of 0.9825, indicating high detection accuracy. Real-world testing in the Diponegoro University campus parking lot demonstrates consistent barrier gate operation, with response times ranging from 6 to 7.8 seconds and an average of 7.11 seconds. The system also shows optimized low power consumption of only 2.3W. This system addresses manual checks at Diponegoro University and supports automated safety enforcement and intelligent access control. ©2025 The authors.","Arduino uno; deep learning; embedded system; Hailo-8L; helmet detection; intelligent parking system; raspberry Pi 5; YOLO",""
"Amaral O.; Abualhaija S.; Torre D.; Sabetzadeh M.; Briand L.C.","Amaral, Orlando (57225066246); Abualhaija, Sallam (55258471800); Torre, Damiano (35249496700); Sabetzadeh, Mehrdad (9133712900); Briand, Lionel C. (7006613079)","57225066246; 55258471800; 35249496700; 9133712900; 7006613079","AI-Enabled Automation for Completeness Checking of Privacy Policies","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118611511&doi=10.1109%2fTSE.2021.3124332&partnerID=40&md5=ad1f37a0fc4cd3afed652cb677399059","Technological advances in information sharing have raised concerns about data protection. Privacy policies contain privacy-related requirements about how the personal data of individuals will be handled by an organization or a software system (e.g., a web service or an app). In Europe, privacy policies are subject to compliance with the General Data Protection Regulation (GDPR). A prerequisite for GDPR compliance checking is to verify whether the content of a privacy policy is complete according to the provisions of GDPR. Incomplete privacy policies might result in large fines on violating organization as well as incomplete privacy-related software specifications. Manual completeness checking is both time-consuming and error-prone. In this paper, we propose AI-based automation for the completeness checking of privacy policies. Through systematic qualitative methods, we first build two artifacts to characterize the privacy-related provisions of GDPR, namely a conceptual model and a set of completeness criteria. Then, we develop an automated solution on top of these artifacts by leveraging a combination of natural language processing and supervised machine learning. Specifically, we identify the GDPR-relevant information content in privacy policies and subsequently check them against the completeness criteria. To evaluate our approach, we collected 234 real privacy policies from the fund industry. Over a set of 48 unseen privacy policies, our approach detected 300 of the total of 334 violations of some completeness criteria correctly, while producing 23 false positives. The approach thus has a precision of 92.9% and recall of 89.8%. Compared to a baseline that applies keyword search only, our approach results in an improvement of 24.5% in precision and 38% in recall.  © 1976-2012 IEEE.","artificial intelligence (AI); conceptual modeling; legal compliance; privacy policies; qualitative research; Requirements engineering; the general data protection regulation (GDPR)","Application programs; Automation; Compliance control; Learning algorithms; Natural language processing systems; Requirements engineering; Search engines; Supervised learning; Web services; Artificial intelligence; Conceptual model; Europe; General data protection regulations; Law; Legal compliance; Privacy; Privacy policies; Qualitative research; Requirement engineering; Software; The general data protection regulation; Data privacy"
"Rahman M.S.; Naghavi P.; Kojusner B.; Afroz S.; Williams B.; Rampazzi S.; Bindschaedler V.","Rahman, Muhammad Sajidur (57212184382); Naghavi, Pirouz (58857110800); Kojusner, Blas (57339218100); Afroz, Sadia (57861508400); Williams, Byron (24478168500); Rampazzi, Sara (55960703400); Bindschaedler, Vincent (55872267600)","57212184382; 58857110800; 57339218100; 57861508400; 24478168500; 55960703400; 55872267600","PermPress: Machine Learning-Based Pipeline to Evaluate Permissions in App Privacy Policies","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136656374&doi=10.1109%2fACCESS.2022.3199882&partnerID=40&md5=ec004f5e1bd5de7a6533e79bc0815560","Privacy laws and app stores (e.g., Google Play Store) require mobile apps to have transparent privacy policies to disclose sensitive actions and data collection, such as accessing the phonebook, camera, storage, GPS, and microphone. However, many mobile apps do not accurately disclose their sensitive data access that requires sensitive ('dangerous') permissions. Thus, analyzing discrepancies between apps' permissions and privacy policies facilitates the identification of compliance issues upon which privacy regulators and marketplace operators can act. In this paper, we propose PermPress - an automated machine-learning system to evaluate an Android app's permission-completeness, i.e., whether its privacy policy matches its dangerous permissions. PermPress combines machine learning techniques with human annotation of privacy policies to establish whether app policies contain permission-relevant information. PermPress leverages MPP-270, an annotated policy corpus, for establishing a gold standard dataset of permission completeness. This corpus shows that only 31% of apps disclose all dangerous permissions in privacy policies. By leveraging the annotated dataset and machine learning techniques, PermPress achieves an AUC score of 0.92 in predicting the permission-completeness of apps. A large-scale evaluation of 164,156 Android apps shows that, on average, 7% of apps do not disclose more than half of their declared dangerous permissions in privacy policies, whereas 60% of apps omit to disclose at least one dangerous permission-related data collection in privacy policies. Our investigation uncovers the non-transparent state of app privacy policies and highlights the need to standardize app privacy policies' compliance and completeness checking process.  © 2013 IEEE.","android apps; annotated dataset; data privacy; machine learning; NLP; Privacy policy","Application programs; Artificial intelligence; Compliance control; Data acquisition; Digital storage; E-learning; Learning algorithms; Learning systems; Regulatory compliance; Sensitive data; Smartphones; Android; Android apps; Annotated datasets; Annotation; Data collection; Machine-learning; Mobile applications; Predictive models; Privacy; Privacy policies; Smart phones; Android (operating system)"
"Zhao R.","Zhao, Rui (59594055600)","59594055600","An Automated Framework for Supporting Data-Governance Rule Compliance in Decentralized MIMO Contexts","2021","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125471094&doi=10.24963%2fijcai.2021%2f696&partnerID=40&md5=4b535d34dc1d50e73159b8000db18cba","We propose Dr.Aid, a logic-based AI framework for automated compliance checking of data governance rules over data-flow graphs. The rules are modelled using a formal language based on situation calculus and are suitable for decentralized contexts with multi-input-multi-output (MIMO) processes. Dr.Aid models data rules and flow rules and checks compliance by reasoning about the propagation, combination, modification and application of data rules over the data flow graphs. Our approach is driven and evaluated by real-world datasets using provenance graphs from data-intensive research. © 2021 International Joint Conferences on Artificial Intelligence. All rights reserved.","","Artificial intelligence; Calculations; Compliance control; Data flow analysis; Data flow graphs; Data transfer; Formal languages; MIMO systems; Automated compliance checking; Combination modification; Data governances; Dataflow graphs; Decentralised; Flow rules; Modeling data; Multi-input multi-output; Multi-output process; Situation calculus; Graphic methods"
"Zhang J.; El-Gohary N.","Zhang, Jiansong (55358453700); El-Gohary, Nora (14519146500)","55358453700; 14519146500","An Automated Relationship Classification to Support Semi-Automated IFC Extension","2016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976370856&doi=10.1061%2f9780784479827.084&partnerID=40&md5=824d16598ec72ac8600d8ffc0176368a","The most popular building information modeling (BIM) data schema, the industry foundation classes (IFC), does not cover all necessary concepts and relations for representing information for supporting automated compliance checking (ACC). The IFC schema needs to be extended to fully support ACC. Previous IFC extension efforts typically extended the IFC schema in a manual (which entailed an effort-intensive and largely subjective) manner. A more automated (thus, a less effort-intensive and more objective) method for extending the IFC is needed. To address this gap, a new method for finding concepts from domain documents to incorporate into the current IFC class hierarchy is proposed. In this new IFC extension method, machine learning (ML)-based relationship classification is used to predict the relationship between each pair of matched concepts. This paper focuses on presenting the ML-based relationship classification method and its testing results. In the proposed method, a supervised ML-based approach is taken to train a classifier to automatically identify the relationship (equivalent, super, sub, or associated concept) between a pair of concepts. Four main ML algorithms were tested, including Naïve Bayes, decision tree, k-nearest neighbors, and support vector machines. Eight syntactic and semantic features of concept pairs were used in training the classifiers. The performances of the different ML algorithms were compared based on their classification precision. The best performing algorithm achieved 88.2% precision. © ASCE.","","Architectural design; Artificial intelligence; Automation; Compliance control; Decision trees; Learning systems; Nearest neighbor search; Semantics; Automated compliance checking; Building Information Model - BIM; Classification methods; Classification precision; Extension methods; Industry Foundation Classes - IFC; K-nearest neighbors; Semantic features; Data mining"
"Balaban Ö.; Kilimci E.S.Y.; Çağdaş G.","Balaban, Özgün (56026427000); Kilimci, Elif Sezen Yağmur (57568173500); Çağdaş, Gülen (6602952073)","56026427000; 57568173500; 6602952073","Automated Code Compliance Checking Model for Fire Egress Codes","2012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126030855&partnerID=40&md5=368c80fddc385490163013c3c88f7369","Architecture today has come to its most complex form. There are lots of criteria such as fire safety, structure, sustainability etc… which must be controlled by the designers. To improve the performance and accessibility of buildings, governing bodies publish different codes for each of the different criteria. Buildings must comply with these codes to get a permit for construction. The checking of the buildings according the codes is done manually by code officials. This process is time consuming, high in cost and prone to errors. To remedy this problem by using the tools like BIM and AI, systems that can automatically check the code compliance of projects are being developed. In this paper we provide an overview of the structures and capabilities of these systems and present the automated code compliance checking system that we develop for checking building models against some parts of the Turkish Fire Codes. © 2012, Education and research in Computer Aided Architectural Design in Europe. All rights reserved.","Automated Code Compliance Checking; BIM; Fire Codes",""
"Barbara V.; Guarascio M.; Leone N.; Manco G.; Quarta A.; Ricca F.; Ritacco E.","Barbara, Vito (57383238500); Guarascio, Massimo (55900121400); Leone, Nicola (7004438804); Manco, Giuseppe (55002241700); Quarta, Alessandro (57895251500); Ricca, Francesco (8380050700); Ritacco, Ettore (34977409700)","57383238500; 55900121400; 7004438804; 55002241700; 57895251500; 8380050700; 34977409700","Neuro-Symbolic AI for Compliance Checking of Electrical Control Panels","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165047471&doi=10.1017%2fS1471068423000170&partnerID=40&md5=6cae53a1e14558f94be3a076291a2b37","Artificial Intelligence plays a main role in supporting and improving smart manufacturing and Industry 4.0, by enabling the automation of different types of tasks manually performed by domain experts. In particular, assessing the compliance of a product with the relative schematic is a time-consuming and prone-to-error process. In this paper, we address this problem in a specific industrial scenario. In particular, we define a Neuro-Symbolic approach for automating the compliance verification of the electrical control panels. Our approach is based on the combination of Deep Learning techniques with Answer Set Programming (ASP), and allows for identifying possible anomalies and errors in the final product even when a very limited amount of training data is available. The experiments conducted on a real test case provided by an Italian Company operating in electrical control panel production demonstrate the effectiveness of the proposed approach. © The Author(s), 2023. Published by Cambridge University Press.","answer set programming; automated quality control systems; computer vision; data scarcity","Compliance control; Computer control systems; Computer vision; Quality control; Answer set programming; Automated quality control system; Compliance checking; Control panels; Data scarcity; Domain experts; Electrical control; Error process; Quality control system; Smart manufacturing; Deep learning"
"Xue X.; Wu J.; Zhang J.","Xue, Xiaorui (57218159108); Wu, Jin (57202516292); Zhang, Jiansong (55358453700)","57218159108; 57202516292; 55358453700","Semiautomated Generation of Logic Rules for Tabular Information in Building Codes to Support Automated Code Compliance Checking","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118706742&doi=10.1061%2f%28ASCE%29CP.1943-5487.0001000&partnerID=40&md5=85ec30c927dd77442e948f09b942fd3c","To fully automate building code compliance checking, regulatory requirements need to be automatically extracted and transformed from building codes. Existing regulatory requirement processing efforts mainly focus on building code requirements in text. A more efficient approach for processing regulatory requirements in other parts of building codes, such as tables or charts, remains to be addressed. The ability to process building code requirements in all parts and formats is necessary for an automated code compliance checking system to achieve full coverage of checkable building code requirements. To address this gap, the authors propose a semiautomated information extraction and transformation method. The proposed method can extract building code requirements in tables and convert extracted information to logic rules. Automated code compliance checking systems can utilize the logic rules. The proposed method includes two main steps: (1) tabular information extraction, and (2) rule generation. The tabular information extraction semiautomatically detects the layout of tables, extracts building code requirements from tables, and transforms extracted information to databases. The rule generation step automatically generates logic rules that can be directly executed by logic reasoners. The rule generation step also provides options for users to further refine the generated rules. The development of the tabular information extraction algorithm takes an iterative approach. An experiment was conducted to develop a tabular information extraction algorithm from a section of existing code. The primary version of the algorithm correctly processed 91.67% of tables in a second sample section. After iterative refinements, the updated tabular information extraction algorithm correctly processed all tables in this section. The rule generation algorithm correctly generated logic rules that successfully represented the applicable building code requirements for a testing building, a convenience store in Texas based on the tabular information.  © 2021 American Society of Civil Engineers.","","Artificial intelligence; Automation; Codes (symbols); Compliance control; Computer circuits; Information retrieval; Automated code; Building Code Compliance Checking; Code compliance; Code requirements; Compliance checking; In-buildings; Logic rules; Process building; Regulatory requirements; Rule generation; Iterative methods"
"Recski G.; Lellmann B.; Kovacs A.; Hanbury A.","Recski, Gabor (57076867600); Lellmann, Björn (42961844200); Kovacs, Adam (57214443336); Hanbury, Allan (6602434666)","57076867600; 42961844200; 57214443336; 6602434666","Explainable rule extraction via semantic graphs","2021","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108913373&partnerID=40&md5=321e2ba9ffbd15a2cd8546aabdea422a","We present an end-to-end system for extracting deontic logic formulae from legal text using a generic semantic parsing module and task-specific graph grammars, and for performing automated reasoning on the extracted formulae. The pipeline enables automated compliance checking and is applied to text documents of the zoning map of the city of Vienna. All components are released as open-source software, the full pipeline is showcased in an online demo.  © 2021 Copyright for this paper by its authors.","Automated reasoning; Deontic logic; Information extraction; Semantic parsing","Automation; Compliance control; Formal languages; Information analysis; Maps; Open source software; Open systems; Pipelines; Semantics; Automated compliance checking; Automated reasoning; Deontic Logic; End-to-end systems; Rule extraction; Semantic graphs; Semantic parsing; Text document; Artificial intelligence"
"Fernández-Martínez C.","Fernández-Martínez, Carmen (57216769475)","57216769475","Managing legal compliance in video-interview systems. Rules-based auditing","2020","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084540781&partnerID=40&md5=bef123086f99c812b1618ca91d2f2cfa","AI-powered recruiting software could entail ethical and legal implications. The same applies to many other domain-specific AI applications. One of the current questions of AI is the challenges behind the automated analysis of job video-interviews. Conceptualising HR corporate information and Labour Law of the country where the company is incorporated and/or recruiting could facilitate compliance throughout the selection process. Legal reasoning becomes a necessity when it comes to handling controversial issues, pros and cons of the use of AI in recruitment processes, and subsequent ethical and legal consequences for stakeholders. There is a deficit of regulation and a need for external and neutral auditing for the types of matching carried out in interviews. We propose a multiagent systems architecture for neutral auditing, going into further detail about the legal agent, the one in charge of checking compliance with current legislation. This auditing could reduce potential employment discrimination, for example, based on race and gender. Additionally, we include a formal conceptualisation of HR terms and domains Labour Law in Spain and the US to achieve a knowledge-based system to foster interoperability at company level and legal compliance. Copyright © 2020 held by the author.","Domain-Specific AI; Human Resources; Legal Compliance; Rules-Based System","Compliance control; Interoperability; Knowledge based systems; Multi agent systems; Philosophical aspects; Automated analysis; Corporate information; Domain specific; Employment discrimination; Legal compliance; Legal implications; Legal reasoning; Recruitment process; Laws and legislation"
"Rieger T.; Manzey D.","Rieger, Tobias (57210921651); Manzey, Dietrich (6604041254)","57210921651; 6604041254","Understanding the Impact of Time Pressure and Automation Support in a Visual Search Task","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133329023&doi=10.1177%2f00187208221111236&partnerID=40&md5=81e6a09cf7c68a09d0329d2bf6f2a96d","Objective: To understand the impact of time pressure and automated decision support systems (DSS) in a simulated medical visual search task. Background: Time pressure usually impairs manual performance in visual search tasks, but DSS support might neutralize this negative effect. Moreover, understanding the impact of time pressure and DSS support seems relevant for many real-world applications of visual search. Method: We used a visual search paradigm where participants had to search for target letters in a simulated medical image. Participants performed the task either manually or with support of a highly reliable DSS. Time pressure was varied within-subjects by either a trialwise time–pressure manipulation (Experiment 1) or a blockwise manipulation (Experiment 2). Performance was assessed based on signal detection measures. To further analyze visual search behavior, a mouse-over approach was used. Results: In both experiments, results showed impaired sensitivity under high compared to low time pressure in the manual condition, but no negative effect of time pressure when working with a highly reliable DSS. Moreover, participants searched less under time pressure and when receiving DSS support, indicating participants followed the automation without thoroughly checking recommendations. However, the human-DSS team’s sensitivity was always worse than that of the DSS alone, independent of the strength of time pressure. Conclusion: Negative effects of time pressure can be ameliorated when receiving support by a DSS, but joint overall performance remains below DSS-alone performance. Application: Highly reliable DSS seem capable of ameliorating the negative impact of time pressure in complex detection tasks. © 2022, Human Factors and Ergonomics Society.","compliance and reliance; decision making; human-automation interaction; stress; trust in automation; visual search","Animals; Automation; Decision Making; Humans; Man-Machine Systems; Mice; Task Performance and Analysis; Time Pressure; Artificial intelligence; Automation; Decision making; Mammals; Medical imaging; Pressure effects; Compliance and reliance; Decisions makings; Effect of time; Human-automation interactions; Performance; Search tasks; Systems support; Time pressures; Trust in automation; Visual search; adult; animal experiment; article; automation; decision making; decision support system; human; male; mouse; nonhuman; physiological stress; signal detection; simulation; trust; animal; automation; man machine interaction; task performance; Decision support systems"
"Locatelli M.; Seghezzi E.; Pellegrini L.; Tagliabue L.C.; Di Giuda G.M.","Locatelli, Mirko (57212866830); Seghezzi, Elena (57194524936); Pellegrini, Laura (57673141000); Tagliabue, Lavinia Chiara (18042749100); Di Giuda, Giuseppe Martino (56523362500)","57212866830; 57194524936; 57673141000; 18042749100; 56523362500","Exploring natural language processing in construction and integration with building information modeling: A scientometric analysis","2021","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120676739&doi=10.3390%2fbuildings11120583&partnerID=40&md5=819e2f4d29477c4e0867659dabe4e542","The European Union (EU) aims to increase the efficiency and productivity of the construction industry. The EU suggests pairing Building Information Modeling with other digitalization technologies to seize the full potential of the digital transition. Meanwhile, industrial applications of Natural Language Processing (NLP) have emerged. The growth of NLP is affecting the construction industry. However, the potential of NLP and the combination of an NLP and BIM approach is still unexplored. The study tries to address this lack by applying a scientometric analysis to explore the state of the art of NLP in the AECO sector, and the combined applications of NLP and BIM. Science mapping is used to analyze 254 bibliographic records from Scopus Database analyzing the structure and dynamics of the domain by drawing a picture of the body of knowledge. NLP in AECO, and its pairing with BIM domain and applications, are investigated by representing: Conceptual, Intellectual, and Social structure. The highest number of NLP applications in AECO are in the fields of Project, Safety, and Risk Management. Attempts at combining NLP and BIM mainly concern the Automated Compliance Checking and semantic BIM enrichment goals. Artificial intelligence, learning algorithms, and ontologies emerge as the most widespread and promising technological drivers. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.","Artificial intelligence; BIM; Co-occurrence networks; Computational linguistic; Science mapping; Semantic",""
"Robaldo L.; Batsakis S.; Calegari R.; Calimeri F.; Fujita M.; Governatori G.; Morelli M.C.; Pacenza F.; Pisano G.; Satoh K.; Tachmazidis I.; Zangari J.","Robaldo, Livio (15045771000); Batsakis, Sotiris (26631759300); Calegari, Roberta (23134796300); Calimeri, Francesco (8685471300); Fujita, Megumi (57895244700); Governatori, Guido (6602545579); Morelli, Maria Concetta (57219786317); Pacenza, Francesco (57203855891); Pisano, Giuseppe (57219803082); Satoh, Ken (7403151118); Tachmazidis, Ilias (55760215300); Zangari, Jessica (56406475500)","15045771000; 26631759300; 23134796300; 8685471300; 57895244700; 6602545579; 57219786317; 57203855891; 57219803082; 7403151118; 55760215300; 56406475500","Compliance checking on first-order knowledge with conflicting and compensatory norms: a comparison among currently available technologies","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160853752&doi=10.1007%2fs10506-023-09360-z&partnerID=40&md5=5c47694472f23cff81d2c741b1c25a59","This paper analyses and compares some of the automated reasoners that have been used in recent research for compliance checking. Although the list of the considered reasoners is not exhaustive, we believe that our analysis is representative enough to take stock of the current state of the art in the topic. We are interested here in formalizations at the first-order level. Past literature on normative reasoning mostly focuses on the propositional level. However, the propositional level is of little usefulness for concrete LegalTech applications, in which compliance checking must be enforced on (large) sets of individuals. Furthermore, we are interested in technologies that are freely available and that can be further investigated and compared by the scientific community. In other words, this paper does not consider technologies only employed in industry and/or whose source code is non-accessible. This paper formalizes a selected use case in the considered reasoners and compares the implementations, also in terms of simulations with respect to shared synthetic datasets. The comparison will highlight that lot of further research still needs to be done to integrate the benefits featured by the different reasoners into a single standardized first-order framework, suitable for LegalTech applications. All source codes are freely available at https://github.com/liviorobaldo/compliancecheckers, together with instructions to locally reproduce the simulations. © Crown 2023.","Compliance checking; First-order knowledge; LegalTech","Artificial intelligence; 'current; Compliance checking; First order; First-order knowledge; Legaltech; Paper analysis; Reasoners; Recent researches; Source codes; State of the art; Compliance control"
"Zhou P.; El-Gohary N.","Zhou, Peng (57188648352); El-Gohary, Nora (14519146500)","57188648352; 14519146500","Semantic-based text classification of environmental regulatory documents for supporting automated environmental compliance checking in construction","2014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904707526&doi=10.1061%2f9780784413517.0092&partnerID=40&md5=f5715e67f14eba3365311da9c7261e44","Automated environmental compliance checking requires automated extraction of rules from environmental regulatory textual documents, such as energy conservation codes and U.S. Environmental Protection Agency (EPA) regulations. Automated rule extraction requires complex text processing and analysis for information extraction and subsequent formalization of the extracted information into computer-processable rules. In our automated compliance checking (ACC) approach, we first classify the text into predefined categories to filter out irrelevant text, thereby improving further semantic information extraction and compliance reasoning efficiency. The categories used are predefined in a semantic text classification (TC) topic hierarchy. In this paper, we present our machine-learning-based TC algorithm for classifying clauses in environmental regulatory documents based on the TC topic hierarchy. In developing our TC algorithm, different text preprocessing techniques, machine learning algorithms, and performance improvement strategies were tested and evaluated. Our final TC algorithm was tested on 10 regulatory documents, such as the 2012 International Energy Conservation Code, and evaluated in terms of precision and recall. The algorithm achieved around 96% and 85% recall and precision, respectively, on the testing data. © 2014 American Society of Civil Engineers.","","Artificial intelligence; Automata theory; Automation; Classification (of information); Complex networks; Compliance control; Energy conservation; Environmental regulations; Information retrieval; Laws and legislation; Learning algorithms; Learning systems; Research; Semantics; Text processing; Automated compliance checking; Automated extraction; Environmental compliance; Improvement strategies; Recall and precision; Regulatory documents; Semantic information extractions; U.S. Environmental Protection Agency; Environmental Protection Agency"
"Karmakar A.; Delhi V.S.K.","Karmakar, Ankan (57225184134); Delhi, Venkata Santosh Kumar (55358485100)","57225184134; 55358485100","Restructuring Elements in IFC Topology through Semantic Enrichment: A Case of Automated Compliance Checking","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85172886688&doi=10.22260%2fISARC2023%2f0062&partnerID=40&md5=c945cf9ad65b70900b82b300912531a8","The current trends exhibit that the construction industry is focusing on implementing the Building Information Model (BIM) to improve visual analyses, cost estimation, and information exchange. Though standards, requirements, and development control rules (DCR) govern the construction project lifecycle, only a few applications have been developed to investigate BIM’s capability in automated code compliance checking (ACCC). A significant amount of the existing application limits its checking capabilities to direct parameter values, easily extractable from a Building Information Model (BIM). On the other hand, a few clauses require implicit information to be extensively expressed in machine language for automated checking. Industry Foundation Classes (IFC) derived from BIM models lacks the relational connections of building elements required for extracting property values for automated checking. This study develops a model to restructure a topologically complex element relationship (i.e., sunshade projection width) in an IFC schema. Different categories of semantic enrichment tasks are performed for restructuring and to represent the required clause test values explicitly. The model’s performance was assessed on a test case concerning the clause requirements of the Unified Development Control and Promotion Regulations (UDCPR) code for Maharashtra, India. The compliance check method identified the sunshades in the developed model through simple if-then conditions. The method adopted in the study can be applied to similar code requirements to reduce the manual data preprocessing effort required from the architects and modelers, leading to enhanced penetration of ACCC in the industry. © ISARC 2023. All rights reserved.","Artificial Intelligence; Automatic Code Compliance Checking; Building Information Modeling; Industry Foundation Class; Semantic Enrichment","Architectural design; Cost estimating; Information theory; Life cycle; Semantics; Topology; 'current; Automated code; Automated compliance checking; Automatic code compliance checking; Automatic codes; Building Information Modelling; Code compliance; Compliance checking; Industry foundation class; Semantic enrichment; Construction industry"
"","","","Frontiers in Artificial Intelligence and Applications","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063345499&partnerID=40&md5=3de14e16ff91293a81f515d14c93fcbf","The proceedings contain 11 papers. The topics discussed include: editing with search and exploration for controlled languages; a controlled natural language for financial services compliance checking; responsive and flexible controlled natural language authoring with zipper-based transformations; controlled natural languages for hazard analysis and risk assessment; using the AIDA language to formally organize scientific claims; putting control into language learning; automated program synthesis from object-oriented natural language for computer games; understanding texts in attempt to controlled English; and rewriting simplified text into a controlled natural language.","",""
"Doukari O.; Greenwood D.; Rogage K.; Kassem M.","Doukari, Omar (24490961200); Greenwood, David (15051823600); Rogage, Kay (57191578883); Kassem, Mohamad (37089116600)","24490961200; 15051823600; 57191578883; 37089116600","OBJECT-CENTRED AUTOMATED COMPLIANCE CHECKING: A NOVEL, BOTTOM-UP APPROACH","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133872631&doi=10.36680%2fj.itcon.2022.017&partnerID=40&md5=cc6331d89e11d4575c80ce121fd13dae","Building Information Modelling (BIM) is changing how built assets are delivered and operated. A built asset is represented as a set of objects, each with an identity, attributes, and relations. This object-oriented nature enables new approaches for ensuring compliance with a range of requirements: e.g. industry guidelines; project and client-specific requirements; and building codes and standards. Furthermore, bottom-up design approaches are known to be more suitable for quality control and design errors detection. Based on an adapted version of simulated annealing concept, this paper proposes an automated compliance checking classification and identifies a set of desired characteristics these methods should fulfil. It then demonstrates a bottom-up object-centred approach for automated model checking and the corresponding plugin prototype. The approach and the prototype enable four key processes and satisfy all desired characteristics of compliance checking methods including content validation, model completeness, smart object, and design option checking. To demonstrate the feasibility and accuracy of the approach, two case studies are processed using existing BIM objects libraries one of which is created by a major French manufacturer. All four steps were successfully completed, and the results show savings of around 125 minutes per object between the automated approach and traditional manual methods of working. © 2022 The author(s).","Artificial Intelligence; Automation; BIM; Case study; Compliance Checking; Model Checking; Simulated Annealing Optimisation","Architectural design; Automation; Building codes; Codes (symbols); Regulatory compliance; Simulated annealing; Structural design; Automated compliance checking; Bottom up approach; Building Information Modelling; Case-studies; Compliance checking; Industry guidelines; Models checking; New approaches; Object oriented; Simulated annealing optimization; Compliance control"
